Client,Warehouse,Product,2023-10-09,2023-10-16,2023-10-23,2023-10-30,2023-11-06,2023-11-13,2023-11-20,2023-11-27,2023-12-04,2023-12-11,2023-12-18,2023-12-25,2024-01-01
23,333,525,,,,,,,,,,,,,
23,333,535,2.75,0.6875,2.75,0.22916667,,,,,,,,,
23,333,573,,,,,,,,,,,,,
23,333,654,,110.0,,,82.5,82.5,110.0,100.833336,110.0,110.0,110.0,,
23,333,700,2.5,,3.3846154,3.6666667,4.0,3.36,2.3600001,3.1866667,4.0,3.2,4.0,2.4,2.4
23,333,736,,,138.0,120.75,,138.0,138.0,138.0,138.0,,,138.0,138.0
23,333,778,148.0,259.0,148.0,,259.0,259.0,,,,259.0,259.0,259.0,259.0
23,333,849,,,,,,,,,,,,,
23,333,859,110.0,,104.25,,,,,83.4,139.0,,139.0,,139.0
23,333,872,,,13.5,1.125,,13.5,,1.125,,,,,
23,333,877,,,,,,,,,,,,,
23,333,996,,,,,,,,29.99,,,,,
23,333,1074,,,,,,,,,,,,,
23,333,1088,,,,,,,,,,,,,
23,333,1101,,,,,,,,,,,,,
23,333,1176,59.25,,79.0,0.0,39.5,39.5,,0.0,0.0,79.0,79.0,79.0,52.666668
23,333,1202,,,,69.5,,,,69.5,69.5,,,,
23,333,1227,,,,,,0.8745,,1.1925,,,,,0.8745
23,333,1256,,7.99,,7.99,2.6633332,,,,,,,7.99,2.6633332
23,333,1275,13.286111,15.572143,15.0625,8.28,22.99,19.987272,16.56,21.73842,15.29375,9.936,24.839998,15.943334,18.965385
23,333,1276,,2.244375,,,,,,,,,,,
23,333,1278,7.0,7.0,2.2615385,3.7333333,,6.16,1.5,4.4390244,2.3333333,4.8461537,1.4,,5.0555553
23,333,1290,,,89.25,,,105.0,105.0,105.0,105.0,,63.0,63.0,31.5
23,333,1302,156.0,208.0,208.0,208.0,,173.33333,208.0,,156.0,208.0,208.0,208.0,208.0
23,333,1388,,,,169.0,,,,,,,,,
23,333,1415,8.091001,1.12375,,,,,8.99,8.99,,,,,5.1371427
23,333,1429,,,,,,,,,,,,,
23,333,1459,,,,,,,,,,,,,
23,333,1514,,,,,,,,,,,,,
23,333,1550,11.993333,,,17.99,17.99,10.28,,17.99,4.4975,,,,
23,333,1569,,,,,,,,,,,,,
23,333,1809,,,111.75,149.0,,,,99.333336,,,,149.0,149.0
23,333,1860,78.75,105.0,65.625,,,,105.0,105.0,,,,,78.75
23,333,1918,0.0,0.0,,,,,15.0,10.0,0.0,,,,
23,333,1935,,,,,,,,,,,42.0,42.0,
23,333,2172,,,,,,,16.0,,1.3333334,,,,
23,333,2216,,,,,,,,,,,,,
23,333,2250,169.0,169.0,98.583336,,169.0,169.0,84.5,98.583336,,,,,
23,333,2305,,,,,,,,,,,,10.794001,11.565001
23,333,2331,2.909091,2.6,1.5,1.0,3.3142858,2.32,1.8181819,2.7586207,1.5384616,2.0,1.5,3.764706,1.0526316
23,333,2398,,,,,,,,,,,,,
23,333,2431,,,,,129.5,129.5,77.7,,129.5,,,129.5,32.375
23,333,2457,,,,,,8.2425,6.4108334,,,,6.4108334,,
23,333,2490,,,16.99,,16.99,11.188537,1.8877778,11.326667,5.6633334,,9.708571,16.99,8.853944
23,333,2501,,,,3.39,,,3.39,1.83625,,2.71,2.71,2.71,
23,333,2581,78.117645,57.0625,10.375,83.0,71.14286,55.333332,44.464287,51.183334,83.0,,48.416668,83.0,83.0
23,333,2667,,,,,,,,,,,,,
23,333,2736,,,,,,,,,,,,,
23,333,2761,122.5,124.44444,70.0,140.0,140.0,60.54054,139.06667,92.86667,70.0,,,,
23,333,2792,,,,,,,,,,,,3.79,
23,333,2800,,,,,,,,,,,,,
23,333,2827,,,,,,,,,,,,,
23,333,2870,,,,,,,5.2777777,,,,,,
23,333,2873,,,3.5,3.6,4.0,2.9565217,2.8148148,3.8333333,3.7142856,4.0,3.2,3.5555556,4.0
23,333,2889,,,,,,,,,,,,,
23,333,2920,,,,,,,,,,,,,
23,333,2924,,,,1690.0,,,,,1690.0,,,,
23,333,2933,,,,58.5,,,,84.5,16.9,,,84.5,84.5
23,333,3039,0.97499996,0.9828,0.9828,1.0094318,0.92842853,1.3611468,0.13147826,1.50255,0.33923078,0.9679091,1.4255999,1.2693334,0.43896773
23,333,3177,,,,,,,,,,,,,
23,333,3198,,,,,,,,,,,,,
23,333,3216,,,,,,,,,,,,,
23,333,3335,,,,,,,,,,,,,
23,333,3336,,,,9.3275,,,15.99,2.2842858,,,,,
23,333,3350,,,,,,,,,,,,,
23,333,3427,,,,,,,,,,38.225,,,
23,333,3516,,,,,,,,,,,,,
23,333,3531,140.29167,,259.0,259.0,259.0,,259.0,259.0,103.6,259.0,111.0,,136.56363
23,333,3535,,,,,,,,,,,,,
23,333,3582,55.0,55.0,49.5,48.125,,55.0,55.0,50.416668,55.0,,41.25,27.5,
23,333,3656,,,,,,,,79.0,,,,,
23,333,3685,,,,,,,,,,,,,
23,333,3722,,,,169.0,169.0,,,,,,169.0,56.333332,
23,333,3768,,,,74.375,,70.42857,75.72727,111.066666,102.0,,59.5,119.0,68.0
23,333,3802,,,,,,,,181.3,,,,,259.0
23,333,3819,,,,,,,,,,,,,
23,333,3852,,,,,3.99,2.66,,2.9925,,,2.9925,,
23,333,3884,29.166666,26.25,35.0,35.0,23.333334,25.454546,,,,26.25,,35.0,35.0
23,333,3919,21.0,10.85,11.15625,12.666667,4.2,14.0,21.0,16.8,6.0,,10.844262,21.0,19.361702
23,333,3934,4.9975,,19.99,1.999,,10.49475,19.99,19.99,,,,,
23,333,3935,2.5714285,,2.9473684,4.0,2.7027028,3.2156863,2.8222222,2.6608696,3.0270271,2.8235295,4.0,2.6666667,2.9565217
23,333,3983,,,,,,,,,,,,,
23,333,3985,,,,,,,,,,,,,
23,333,3986,,,,10.95,6.2571425,10.95,8.2125,9.8550005,10.95,10.95,1.2166667,2.19,9.125
23,333,4089,,,,,,,,,,,,,
23,333,4143,,2.1111112,2.1666667,2.5,,,1.75,4.0,1.0,,,2.5,1.0
23,333,4179,41.25,55.0,55.0,55.0,55.0,55.0,55.0,45.0,55.0,,55.0,,55.0
23,333,4257,2.375,3.8367348,2.262857,2.7849057,2.5454545,1.9130435,2.8108108,2.7272727,1.6271186,2.4444444,3.0,4.0,3.4285715
23,333,4352,42.35294,90.0,77.72727,87.0,90.0,63.0,70.0,78.3871,55.17647,60.0,90.0,90.0,80.68965
23,333,4360,110.0,129.5,14.942307,129.5,,21.583334,,,129.5,129.5,,,
23,333,4369,,,,,,,,,,,,,
23,333,4375,79.333336,63.21875,119.0,119.0,95.2,73.23077,46.565216,58.177776,55.533333,74.375,,119.0,76.5
23,333,4499,,,,,,,,1.75,1.09375,,,,
23,333,4552,,,44.67857,,,40.541668,,,,,,,
23,333,4639,,,,,,,,4.5,,,3.6,,
23,333,4701,,,,,,,,,,,,,
23,333,4735,41.6,65.0,65.0,65.0,45.5,39.0,65.0,65.0,48.75,48.75,65.0,65.0,65.0
23,333,4765,,,,,,,,,,,,,
23,333,4954,119.0,85.0,79.333336,79.333336,89.25,82.78261,59.5,61.703705,68.0,77.608696,39.666668,,
23,333,4968,118.625,,,98.181816,,219.0,123.78261,219.0,219.0,219.0,,,
23,333,4987,,,,,,,,,,,,,
23,333,5009,,,,,,,,,,,,,
23,333,5036,43.454544,179.25,179.25,159.33333,159.33333,179.25,159.33333,138.7742,199.16667,239.0,179.25,,
23,333,5065,,,,,,,,,,,,,
23,333,5172,4.0,3.0,2.5454545,,4.0,3.3333333,2.7692308,1.3333334,3.142857,3.3333333,2.0,1.7142857,4.0
23,333,5220,,92.666664,,,,,,,76.45,,,,
23,333,5251,,,,,,,,,,,,,
23,333,5297,,,149.0,149.0,,,149.0,149.0,,,,,
23,333,5378,,99.0,63.1125,99.0,,,,99.0,99.0,,59.4,59.4,39.600002
23,333,5399,,,,5.9375,,,6.016667,1.5833334,,9.5,9.5,9.5,3.6190476
23,333,5516,119.0,48.243244,62.55128,71.4,,70.56,39.666668,79.333336,,,119.0,19.833334,
23,333,5522,,,,,,,,,,,,,
23,333,5586,,,,,,,,,,,,,
23,333,5677,,,,,,,,,,,,,
23,333,5746,6.5625,8.75,8.75,8.75,,0.0,6.4166665,5.3846154,8.75,6.5625,7.2916665,4.375,
23,333,5767,,,,129.0,,,129.0,129.0,69.46154,129.0,,,129.0
23,333,5862,9.5,2.96875,1.2391304,9.5,2.375,,9.5,6.418919,0.7307692,,,,5.5416665
23,333,5865,50.0,75.0,63.75,71.25,,,,,,,,,
23,333,5888,31.84,,65.3175,,62.039997,,,70.874,115.2125,,,,97.19
23,333,5983,,,,,,,,,,,,74.4,49.600002
23,333,5999,12.990001,1.2371428,0.0,6.9946156,9.036522,6.5679774,10.491923,6.9523945,7.3421736,6.495,2.165,12.99,5.9683785
23,333,6035,3.7916667,3.6029413,,,7.0,6.2222223,3.7692308,,,,,,4.6666665
23,333,6048,,,,,,,,,,,,,
23,333,6299,,,,,,,,,,,,,
23,333,6342,,,,,,,,,,,,,
23,333,6429,14.95,8.655263,9.0395355,7.914706,,,3.7375,12.589474,0.99666667,,,11.96,9.966666
23,333,6450,,,104.25,,,,,,,,,,139.0
23,333,6488,,175.0,87.5,109.375,,97.22222,175.0,140.0,175.0,,,,
23,333,6551,,,,,,,,,,,,,
23,333,6584,,,,,,,,,,,,,
23,333,6586,,,219.0,,,164.25,219.0,146.0,,,,,
23,333,6629,,,,,,,,,,,,,
23,333,6667,121.84906,91.95588,169.0,2.3529413,,87.316666,,169.0,77.74,169.0,169.0,169.0,169.0
23,333,6725,,,,,,,,,,,,,
23,333,6737,,,,,,,,,,,,,
23,333,6778,,129.5,129.5,129.5,129.5,129.5,97.125,103.6,129.5,129.5,129.5,129.5,
23,333,6800,169.0,169.0,169.0,117.0,,,105.625,105.625,169.0,169.0,,,126.75
23,333,6846,,,39.0,,,,,,,,37.142857,,
23,333,6864,,139.0,,,,,,7.7222223,8.176471,,,,8.6875
23,333,6912,1.03125,2.5382986,1.5125,,0.003235294,2.75,1.375,1.65,0.78571427,1.5921053,0.008088236,,2.75
23,333,6952,,,,,,,39.0,39.0,,,,,
23,333,7019,25.0,,,,,25.0,,,25.0,25.0,25.0,,
23,333,7069,15.75,,,,21.0,10.5,,21.0,14.0,,21.0,10.5,
23,333,7150,0.21,,0.205,0.21,0.4,0.04,0.32,0.20292681,0.13,0.17230769,0.026666667,0.4,0.175
23,333,7163,99.0,49.5,99.0,9.9,,99.0,99.0,78.375,22.0,17.217392,21.52174,99.0,
23,333,7171,,,,,,,,,,,,,
23,333,7175,,109.5,,109.5,,,,,,,27.375,27.375,109.5
23,333,7241,4.470588,8.0,3.3846154,7.3846154,8.0,7.8095236,3.2662723,4.352941,4.292683,,8.0,4.923077,6.0
23,333,7274,3.084,17.764,11.966001,0.0,14.495,13.09,19.737648,14.865,15.419999,0.0,0.0,16.565714,21.764286
23,333,7357,,166.5,259.0,172.66667,172.66667,,259.0,215.83333,86.333336,245.36842,49.333332,259.0,259.0
23,333,7389,,,,9.202916,,,12.7425,15.029615,5.405909,12.7425,,16.99,7.044634
23,333,7406,0.46979865,,,45.652172,70.0,,56.0,70.0,,,,,
23,333,7523,2.857143,,3.6,3.6,4.0,2.5263157,4.0,3.4482758,2.909091,2.5263157,3.1111112,3.5,3.0
23,333,7527,,,,,,,,,,,,,
23,333,7543,,,,,,,,,,,,,
23,333,7631,,,,,,,,,,,,,
23,333,7643,,,19.5,1.625,,,,,,,,,
23,333,7646,,,,,,,,,,,,,
23,333,7679,,,,,,,,,,,,,
23,333,7778,4.0,4.0,4.0,2.857143,3.5,4.0,1.6,3.0,3.3333333,3.0,,4.0,2.0
23,333,7880,,,3.5,4.0,4.0,3.2,3.3333333,3.3066666,3.2,4.0,3.0,4.0,2.6666667
23,333,7906,,,,,,,,,,17.99,17.99,17.99,17.99
23,333,7939,16.25,,0.0,,22.5,,,0.0,0.0,15.0,0.0,,0.0
23,333,7956,4.0,4.0,3.2,3.7777777,3.2,3.1724138,2.8679245,3.0684931,2.6285715,2.9629629,2.9473684,2.0,2.5555556
23,333,7994,,19.95,0.99750006,,,19.95,,,,,,,
23,333,8006,35.0,10.769231,,17.5,21.0,23.333334,,0.0,0.0,21.0,,,0.0
23,333,8017,15.0,,,,,,,,,20.0,,20.0,20.0
23,333,8067,,,,,,,,,,,,,
23,333,8073,,,,,,,,,,,,,
23,333,8154,,,,,,,,,,,,,
23,333,8171,69.5,,,,69.5,69.5,69.5,,,,,,
23,333,8178,,,,,,,,,,,,,
23,333,8219,,76.45,92.666664,104.25,139.0,,,,,78.76667,69.5,83.4,69.5
23,333,8268,,,,,,,29.99,29.99,7.4975,,,,
23,333,8298,7.1875,1.6666666,5.0,5.769231,7.5,,,10.0,2.5,,,10.0,0.8333333
23,333,8331,22.5,,0.0,,,,,0.0,0.0,0.0,0.0,,12.0
23,333,8389,,,,,,,,,,,,,
23,333,8393,,,,,12.99,6.185714,7.306875,7.306875,0.0,,,12.99,3.7114284
23,333,8427,112.666664,169.0,,,,135.2,42.25,135.2,169.0,84.5,,,
23,333,8484,0.0,86.625,0.0,99.0,79.2,49.5,,99.0,39.6,24.75,59.4,,66.0
23,333,8633,2.2857144,2.857143,2.2857144,2.3157895,3.0,1.7777778,3.0,3.4285715,1.8947369,2.0,1.0434783,3.3333333,3.7948718
23,333,8763,,86.875,,,,,139.0,,139.0,,,,
23,333,8908,42.142857,36.055557,33.714287,,,,44.25,48.464287,15.526316,59.0,29.5,59.0,35.4
23,333,8918,,219.0,109.5,,219.0,,,,219.0,,,,
23,333,8949,165.46153,239.0,239.0,223.41304,204.85715,62.50769,189.33766,108.85149,23.129032,187.78572,79.666664,239.0,
23,333,8996,3.4545455,2.7826087,3.5,3.5789473,3.2,2.4761906,2.0952382,3.4782608,1.4736842,3.6,2.0,4.0,3.5
23,333,9027,,,,0.0,,0.0,,0.0,0.0,0.0,,,0.0
23,333,9035,,169.0,126.75,169.0,,,93.24138,154.91667,84.5,135.2,,,169.0
23,333,9090,3.9452055,6.009756,2.0869565,8.0,0.22099447,4.129032,4.8,4.3773584,4.097561,4.857143,0.48979592,8.0,1.6842105
23,333,9117,21.0,,,21.0,21.0,,21.0,12.833333,16.333334,,,,
23,333,9152,,,,,,,,3.9,3.575,,,,
23,333,9175,0.0,0.0,0.0,0.0,,,0.0,0.99799997,0.99799997,2.495,4.99,4.99,4.99
23,333,9176,139.0,139.0,139.0,,,81.083336,139.0,83.84127,104.25,139.0,111.2,,104.25
23,333,9225,,,,,,,,,,,,,
23,333,9236,,,,79.0,79.0,39.5,,,,,47.4,,
23,333,9303,119.0,,,119.0,,0.0,72.0,60.88889,,,,119.0,79.333336
23,333,9317,,,,,,,,,,,,,
23,333,9347,0.0,,119.0,,,119.0,79.333336,,,119.0,,119.0,119.0
23,333,9394,48.22222,62.0,62.0,53.733334,40.3,49.6,42.42105,44.697674,62.0,16.90909,50.076923,35.42857,44.285713
23,333,9468,88.0,110.0,82.5,110.0,110.0,102.14286,110.0,110.0,70.71429,110.0,,,110.0
23,333,9490,,58.5,,55.714287,65.0,55.714287,52.0,54.4375,65.0,50.0,41.166668,43.333332,65.0
23,333,9491,,,,,,,,,,,,,139.0
23,333,9493,,,,69.5,69.5,69.5,,,,,,,
23,333,9529,,,,,16.99,8.495,,12.7425,1.8877778,,9.3445,16.99,8.495
23,333,9583,,,,,,,,,,,,,
23,333,9633,,,,,,,,,,,,,
23,333,9650,,,,,,74.375,79.333336,119.0,,,,,
23,333,9698,,,,,,,,,,,,,
23,333,9717,3.784737,5.593,4.546035,0.3073077,4.3279166,2.4413888,1.1414286,4.488764,3.2167532,1.0653332,1.9975,7.99,4.6897826
23,333,9817,8.78961,10.85,10.85,1.3472222,,10.85,9.0,8.525,9.03125,,0.034883723,10.85,10.849999
23,333,9822,2.8695652,6.513158,5.1,4.5,0.10169491,5.4574466,3.2727273,5.04,6.875,5.860465,0.28421053,,6.0612245
23,333,9824,98.583336,88.725,,90.53571,115.88571,61.454544,169.0,131.44444,84.5,,169.0,,
23,333,9951,,,,,,,,,,,,,
23,333,9997,,,,,,,,,,,,,
23,333,10031,79.333336,,119.0,119.0,,,47.6,59.5,,,,,
23,333,10046,,,,,,,,,,,,,
23,333,10099,,,,,4.0,,,,,,3.2,,
23,333,10126,,,,,,,,,,,,,
23,333,10175,,,,,,,,,,,,,
23,333,10185,,,,,,,,,,,,,
23,333,10193,65.0,65.0,65.0,32.5,,,,65.0,,,,,
23,333,10360,7.2333336,,0.0,6.9045453,,,6.75,6.9249997,5.425,,,10.85,9.3
23,333,10368,,,,,,,,,,,,,
23,333,10428,,,9.422857,,,9.344333,9.894,16.49,1.4990909,8.932083,5.4966664,,10.382592
23,333,10449,,,,,,,,,,,,,
23,333,10467,,,,,,,,,,,,,
23,333,10485,,,,,,,,,,,,,
23,333,10547,,,,,,,,,,,,,
23,333,10602,110.0,250.77777,9.087719,259.0,158.27777,86.333336,129.5,159.97058,259.0,259.0,166.5,,
23,333,10607,,,,,,,,,,1.1666666,1.75,1.75,1.1666666
23,333,10842,70.45238,94.28571,97.77778,89.57143,96.55556,76.521736,74.411766,64.77778,103.4,66.0,110.0,73.333336,71.17647
23,333,10937,,,,,,,,,,,,,
23,333,11013,1.753125,2.2475963,0.37239584,0.22916667,2.75,1.5277778,0.45833334,1.8420635,0.05978261,,,2.0166667,1.1916667
23,333,11022,32.930233,38.35,30.904762,29.5,49.78125,29.5,15.296296,49.166668,30.634615,19.666666,,55.066666,27.23077
23,333,11073,,119.0,,,,,,89.25,,,,,
23,333,11119,,,,,,,9.5,6.785714,1.5833334,5.7,,,
23,333,11124,8.0,4.4444447,8.0,4.428571,8.0,4.8,2.1818182,2.1538463,4.181818,8.0,8.0,8.0,6.58156
23,333,11150,,,,,,,,,,,,,
23,333,11197,,,,,,,55.0,,,,,33.0,33.0
23,333,11207,,26.25,35.0,35.0,21.0,28.0,35.0,24.0,25.0,25.454546,21.0,35.0,35.0
23,333,11245,,,,129.5,129.5,,,129.5,,,,,
23,333,11271,,,,,,,,,,,,,
23,333,11329,90.0,78.75,81.818184,90.0,90.0,75.0,37.5,62.307693,90.0,75.0,69.23077,90.0,90.0
23,333,11375,,,12.99,,,,,6.9946156,12.99,3.897,,12.990001,5.852638
23,333,11391,,,,,,,,,,,,,
23,333,11410,,,,,,,,,,,,,
23,333,11457,,,119.0,8.5,119.0,,59.5,59.5,74.375,,119.0,,
23,333,11481,,,,,,,,,,,,,
23,333,11529,,5.0845456,5.593,,,5.3266664,,7.9900002,1.5979999,,,7.99,2.6633332
23,333,11533,,,,,,,,,,,,,
23,333,11543,42.366665,37.205,50.84,0.0,32.66,24.495,37.205,26.698841,33.68778,43.39114,25.42,2.8975,50.531666
23,333,11577,,124.0,,,,,,,,,55.8,74.4,74.4
23,333,11589,29.99,,,,,29.99,,,,,,29.99,14.995
23,333,11613,1.4638805,0.35238096,1.0317308,0.03442935,0.555,0.16263737,0.6108491,0.33798078,0.25392157,0.074,0.09946237,0.23125,0.060162604
23,333,11626,11.351352,25.0,31.818182,26.923077,35.0,21.212122,30.0,25.576923,29.473684,27.391304,12.6,35.0,28.4375
23,333,11629,,,,,,,,,,,,11.99,5.995
23,333,11641,,,,,,,,,,,,,
23,333,11650,,,,,,,,,,,,,
23,333,11675,,,,,,,,,,,,,
23,333,11739,,5.9925,,6.8485713,2.6633332,,4.3945,,,,0.0,,7.99
23,333,11842,,,,,,,131.25,,,,,,
23,333,11845,,,,,,,,,,,3.2,1.9200001,3.2
23,333,11869,,,,,,,,,,,,,
23,333,11885,,,65.0,,,,65.0,65.0,65.0,52.0,65.0,65.0,65.0
23,333,12100,,,,,,,,,,,,,
23,333,12126,8.074864,5.2771873,2.7835715,7.0517144,8.66,12.990001,7.153913,6.4106493,3.5427275,9.093,6.1129413,12.99,8.165143
23,333,12159,1.6,2.125,1.65,1.790909,1.85625,,2.59,0.9465517,1.7916666,1.8571428,2.4932432,2.6785715,0.86440676
23,333,12224,,,,,,,,,,,,,
23,333,12255,,,,194.25,,161.875,,194.25,135.975,,259.0,155.4,
23,333,12311,,,,138.0,138.0,138.0,,138.0,138.0,,,138.0,138.0
23,333,12322,4.0,4.0,3.4285715,3.6666667,3.7142856,2.2857144,3.0,3.625,2.8,2.1333334,3.2,3.7894738,2.1176472
23,333,12345,,,,,,,2.49375,3.9899998,0.072545454,,,,
23,333,12361,45.0,45.0,45.0,45.0,45.0,42.75,45.0,39.375,45.0,45.0,27.0,45.0,35.0
23,333,12397,,,,,,,69.5,69.5,,,,,
23,333,12433,,,,,,,,,,,,,
23,333,12485,,,,,,,,,,,,,
23,333,12567,,,,,,,,,,,,,
23,333,12585,,69.5,69.5,69.5,,,69.5,69.5,,,,,69.5
23,333,12648,,,,,,,,,,,,,
23,333,12684,,,,,,,,,,,,,
23,333,12731,,,,,,,,,,,,,
23,333,12864,,,,2.8425,,,,3.79,3.79,,,,
23,333,12947,,,,,,,,,,,,,
23,333,13077,,,,,,,,,,,,,
23,333,13119,30.0,2.5,,0.0,0.0,,,,,,,,0.0
23,333,13130,,,2.75,0.22916667,,,,,,,,,
23,333,13206,,,,,,,,,,,,,
23,333,13259,169.0,,,,,,,,,,,,
23,333,13324,,,7.99,4.7000003,,,,7.99,3.995,,,,
23,333,13443,,25.99,26.915,27.223333,27.84,27.84,,21.242222,27.839998,25.99,,,25.99
23,333,13499,119.0,119.0,,,,65.45,,99.166664,,0.0,,,
23,333,13617,,,,,,,,,,,,,
23,333,13652,138.0,,138.0,,,,,138.0,138.0,138.0,138.0,138.0,138.0
23,333,13711,132.66667,149.25,120.447365,199.0,199.0,184.78572,45.923077,107.15385,88.44444,199.0,126.63636,199.0,25.956522
23,333,13780,71.28205,138.0,125.1,91.74,139.0,59.57143,76.45,139.0,2.029197,78.1875,12.636364,27.8,27.8
23,333,13786,,,4.0,4.0,,4.0,4.0,4.0,3.2,4.0,4.0,4.0,2.8
23,333,13868,,,,,,,,,,,,,
23,333,13909,3.0771928,3.5,2.9333334,1.1851064,3.7142856,3.2173913,2.6,3.4385965,1.4054054,2.857143,2.6666667,4.0,2.9230769
23,333,13956,,21.0,21.0,,21.0,21.0,21.0,21.0,16.8,21.0,,,
23,333,14093,,50.0,,50.0,50.0,50.0,50.0,50.0,50.0,,,50.0,50.0
23,333,14162,2.8108108,3.5744681,3.3333333,2.9433963,3.2592592,2.2608695,2.6666667,2.8363636,1.7777778,2.875,3.6571429,3.6363637,1.826087
23,333,14191,,,,,,,,0.0,,,,,
23,333,14216,,,,,,,,,,,,,
24,42,27,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,17.346668,17.716087,17.99,17.99,17.99
24,42,70,16.99,16.99,16.99,,16.99,16.99,16.99,16.99,17.357391,17.630001,17.99,17.99,
24,42,125,,,,,,,,,,,,,
24,42,143,16.99,19.99,19.99,,19.99,19.99,15.990001,17.49,19.115,,19.656668,19.99,19.99
24,42,181,,,,,,,,,,,,,
24,42,322,33.0,30.208118,29.99,29.99,29.99,29.99,29.99,29.99,29.869032,29.99,29.99,29.990002,29.99
24,42,396,,,,,,,,,,,,,
24,42,418,,,,,,,,,,,,,
24,42,465,,,,,,,,,,,,,
24,42,466,,,,,,,,,,,,,
24,42,538,,,37.99,,37.99,37.99,37.99,,,37.99,,37.99,37.99
24,42,547,12.5158825,12.722631,12.222667,12.59,12.556666,12.804286,12.89,12.837059,12.472058,12.722353,12.3707695,12.515,12.818947
24,42,561,19.99,,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.847141,19.99,19.99,19.99
24,42,563,12.481667,12.662726,12.453637,12.6970005,12.74625,12.940001,12.99,12.894412,12.576364,12.448334,12.330625,12.665,12.665
24,42,582,,,,,,16.99,16.99,16.99,16.99,17.59,17.630001,,
24,42,635,12.99,12.99,,,12.99,,10.39,10.678889,14.99,14.839999,,14.99,14.990001
24,42,765,54.99,,54.99,54.99,54.99,54.99,54.965,54.99,,54.99,,54.99,54.99
24,42,836,14.783478,14.783103,14.758383,14.788537,,14.698333,14.6379595,14.99,14.293571,14.687917,14.831666,14.881666,14.939438
24,42,844,24.99,,24.99,,24.99,24.99,19.99,19.99,24.99,,24.99,,24.99
24,42,933,,19.75,,19.99,19.99,19.99,,19.99,19.99,,,,
24,42,938,,,,,,,,,,,,,
24,42,942,,,,,,,,,,,,,
24,42,1070,,,,,,,,,,,,,
24,42,1125,12.881667,12.990001,12.990001,12.99,12.99,12.99,11.132857,12.556666,12.7300005,12.466001,12.061429,10.39,12.99
24,42,1139,16.99,,,,16.99,16.99,16.99,16.99,17.32611,17.417273,17.99,17.99,17.99
24,42,1182,12.44,12.99,,12.773334,12.556666,12.99,12.99,12.7300005,12.990001,12.99,12.24,12.573334,
24,42,1193,14.389999,14.99,14.99,14.990001,14.99,14.99,11.990001,11.75,14.99,14.495,,,
24,42,1203,12.99,12.990001,12.99,12.990001,12.990001,11.9075,10.389999,10.862727,14.990001,14.851111,14.512727,14.656667,14.963684
24,42,1230,,,,,,,,,,,,,
24,42,1398,,,16.99,16.99,16.99,16.99,16.99,16.99,17.060589,17.475714,17.810001,17.99,17.99
24,42,1422,,,,,,,,,,,,,
24,42,1449,27.99,27.15,27.254286,27.451538,27.678888,27.243334,21.970001,24.300587,27.495882,26.845001,27.413528,27.735455,27.698334
24,42,1518,34.99,,,,34.99,34.99,34.99,34.99,,34.99,,34.99,34.99
24,42,1597,136.99281,118.73091,120.3599,122.46598,120.74438,121.148575,119.6937,121.56024,119.39728,117.725,119.42208,119.73712,148.14432
24,42,1609,,,29.99,,29.99,29.99,29.99,29.99,29.49,29.615,29.99,,
24,42,1616,,,,,,,,,,,,,
24,42,1664,79.58375,78.31353,78.94455,79.35,78.045555,77.94238,79.44455,78.53167,77.352005,78.704285,78.35643,77.15667,78.38655
24,42,1694,12.990001,12.990001,12.99,12.990001,12.990001,12.990001,10.690001,11.43,13.990001,14.740001,14.406667,14.49,14.99
24,42,1737,,,,,,,,,,,,,
24,42,1762,14.535455,14.764999,14.990001,14.901765,14.957391,14.938275,11.811276,13.331177,14.740001,14.421034,14.482142,14.99,14.99
24,42,1795,,,,,,,,,,,,,
24,42,1852,13.823334,14.207391,14.906667,14.775714,14.99,14.785455,14.899092,14.598695,14.240323,14.05931,14.877931,13.99,
24,42,1865,,,,,,,,,,,,,
24,42,1873,,,29.99,29.99,,29.99,25.568947,27.99,,,,,
24,42,1884,17.25,17.013353,16.99,16.99,16.99,16.99,16.99,16.82261,17.169907,17.579874,17.99,17.919231,17.99
24,42,1976,,,,,,,,,,,,,
24,42,1979,,,,,,,,,,,,,
24,42,2017,,,,,,,,,,,,,
24,42,2028,12.656667,12.415,12.99,12.99,12.99,12.99,12.99,12.99,,,12.49,12.49,12.99
24,42,2133,,,,,16.99,16.99,16.99,16.99,16.99,17.54,,16.15,17.99
24,42,2137,14.990001,14.490001,14.8025,14.740001,14.4275,14.99,11.880909,14.99,14.99,13.733334,14.99,14.99,14.99
24,42,2258,,,,,29.99,29.99,29.99,29.99,29.99,29.99,,29.99,
24,42,2270,12.561429,12.332857,12.767778,12.99,12.665,12.990001,12.34,,12.665,12.6,12.518571,12.865,12.99
24,42,2520,11.69,12.1775,12.990001,12.773334,12.99,12.990001,12.34,12.99,12.58375,12.335714,12.08,12.7300005,12.990001
24,42,2565,14.675185,14.67919,14.780323,14.816923,14.968261,14.882857,12.048773,13.098791,14.783859,16.470678,16.869774,16.99,
24,42,2582,,,,,,,,,,,,,
24,42,2595,,,,,,,,,,,,,
24,42,2773,,,,,,,,,,,,,
24,42,2777,33.0,29.99,29.990002,29.99,28.87926,29.99,29.99,29.989998,29.89625,29.901764,29.99,29.99,29.99
